name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Larson Josh,USA,12,2t4 4b7,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,3,1,1,1,X,1,X,4
Farrell Thomas,AUS,13,2t5 4b7,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,4,1,1,1,X,1,X,4
Senbongi Yosuke,JPN,14,2t5 4b11,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,2,2,3,3,X,5,X,1
Kruder Jernej,SLO,15,2t5 4b11,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,1,1,4,4,X,3,X,3
Chon Jongwon,KOR,16,2t7 3b6,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,4,1,X,X,3,1,X,4
Verhoeven Jorg,NED,17,1t1 4b8,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,X,3,1,1,X,1,X,3
D'Anastasio Robert,USA,18,1t1 4b13,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,X,1,1,1,X,4,X,7
O'Rourke Michael,USA,19,1t2 3b8,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,X,5,2,2,X,1,X,X
Gelmanov Rustam,RUS,20,1t2 2b3,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,2,1,X,X,X,X,X,2
Lamb Andrew,USA,21,1t3 2b2,IFSC Climbing Worldcup (B) - Vail (USA) 2014,854,2014,Vail,Boulder,Men,Semi-Final,2014-06-06,/api/v1/category_rounds/3026/results,/api/v1/events/854/result/3,3,1,X,X,X,1,X,X
