name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
Gaidamakina Alina,RUS,11,9.330,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
Golikova Anastasiia,RUS,12,9.600,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
Ropek Edyta,POL,13,9.650,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
Tita Supita,INA,14,9.790,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
Marenych Alla,UKR,15,10.070,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
Prokopiuk Monika,POL,16,10.120,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
Kuznetsova Tamara,KAZ,17,10.310,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
McKeehan Grace,USA,18,10.690,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
PAN Xuhua,CHN,19,11.580,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
RENQING LaMu,CHN,20,11.610,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
Nadya Putri Virgita,INA,21,15.580,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
Tunyavanich Puntarika,THA,22,16.930,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
Plypoolsup Pankaew,THA,23,20.360,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
RenZeng WangMu,CHN,24,fall,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Women,Qualification,2014-04-26,/api/v1/category_rounds/2987/results,/api/v1/events/849/result/6
