name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
Bone Kaitlyn,USA,34,7.91,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,9.62,7.91,2024-04-12_Wujiang_Speed_Women_Qualification.csv
NOH Heeju,KOR,35,8.09,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,8.098,11.613,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Rothfork Isis,USA,36,8.20,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,9.186,8.203,2024-04-12_Wujiang_Speed_Women_Qualification.csv
LESTARI PUJA,INA,37,8.35,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,8.351,8.453,2024-04-12_Wujiang_Speed_Women_Qualification.csv
CHOI NAWOO,KOR,38,8.48,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,8.486,8.491,2024-04-12_Wujiang_Speed_Women_Qualification.csv
YANG MI,CHN,39,8.60,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,DNF,8.605,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Tetzlaff Sarah,NZL,40,8.61,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,8.617,8.656,2024-04-12_Wujiang_Speed_Women_Qualification.csv
KAWAKAMI Fumika,JPN,41,9.00,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,9.182,9.0,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Andrier Victoire,FRA,42,9.88,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,9.886,DNF,2024-04-12_Wujiang_Speed_Women_Qualification.csv
SHI XINYUE,CHN,43,9.92,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,9.922,10.178,2024-04-12_Wujiang_Speed_Women_Qualification.csv
MADE RITA KUSUMA DEWI DESAK,INA,44,FALSE START,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,6.632,DNS,2024-04-12_Wujiang_Speed_Women_Qualification.csv
