name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Saurwein Katharina,AUT,11,1t1 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,1,1,X,2,X,1,X,X
Ansade Maud,FRA,12,1t1 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,X,1,1,1,X,X,X,2
Bibik Olga,RUS,13,1t2 4b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,2,2,X,2,X,1,X,1
Graftiaux Chloé,BEL,14,1t2 4b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,X,1,X,2,2,2,X,2
Merrick Diane,GBR,15,1t2 4b13,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,2,2,X,5,X,5,X,1
Zijlstra Vera,NED,16,1t3 3b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,3,3,X,1,X,X,X,2
Bacher Barbara,AUT,17,0t 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,X,2,X,1,X,X,X,1
Nilwik Rachel,NED,18,0t 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,X,1,X,1,X,X,X,2
Midtboe Hannah,NOR,19,0t 3b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,X,1,X,1,X,X,X,3
Kaiser Clementine,FRA,20,0t 3b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Women,Semi-Final,2010-06-25,/api/v1/category_rounds/1388/results,/api/v1/events/613/result/7,X,1,X,4,X,X,X,1
