name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Le Neve Melissa,FRA,11,1t1 4b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,2,1,1,X,2,X,3
Vidmar Katja,SLO,12,1t1 3b9,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,7,1,1,X,X,X,1
Verdier Emilie,FRA,13,1t2 4b10,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,2,2,2,X,1,X,5
Markovic Mina,SLO,14,1t2 4b13,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,9,2,1,X,2,X,1
Merrick Diane,GBR,15,1t2 3b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,5,X,2,X,X,2,1
Saurwein Katharina,AUT,16,1t3 3b11,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,6,3,1,X,X,X,4
Midtboe Hannah,NOR,17,0t 3b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,1,X,1,X,X,X,4
van Bergen Nikki,NED,18,0t 3b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,3,X,1,X,3,X,X
Abramchuk Yulia,RUS,19,0t 2b2,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,X,X,X,X,1,X,1
Bacher Sabine,AUT,20,0t 2b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Women,Semi-Final,2009-06-12,/api/v1/category_rounds/1152/results,/api/v1/events/566/result/7,X,X,X,2,X,X,X,2
