name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Barrans David,GBR,11,3t5 3b4,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,2,1,2,2,1,1,X,X,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
Nomine Baptiste,FRA,11,3t5 3b4,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,2,1,2,2,1,1,X,X,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
Woods Daniel,USA,13,3t6 3b3,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,4,1,1,1,1,1,X,X,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
Sanchez González Ignacio,ESP,14,2t2 3b3,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,1,1,X,1,1,1,X,X,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
Watson Stewart,GBR,14,2t2 3b3,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,1,1,X,1,1,1,X,X,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
Gaidioz Loïc,FRA,16,2t3 3b3,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,1,1,2,1,X,1,X,X,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
Baumann Jonas,GER,17,2t6 3b3,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,4,1,X,1,2,1,X,X,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
de Leeuw Nicky,NED,18,2t7 4b7,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,3,1,X,1,X,1,4,4,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
Conrad Mathias,GER,19,1t1 3b3,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,1,1,X,1,X,1,X,X,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
Catari Carlos,VEN,20,1t2 3b6,IFSC Climbing Worldcup (B) - Barcelona (ESP) 2011,672,2011,Barcelona,Boulder,Men,Semi-Final,2011-06-25,/api/v1/category_rounds/1677/results,/api/v1/events/672/result/3,2,1,X,4,X,1,X,X,2011-06-25_Barcelona_Boulder_Men_Semi-Final.csv
