name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Baxter Adrian,GBR,35,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Jaggi Martin,SUI,35,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Ozawa Shinta,JPN,35,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Kryvosheytsev Yevgen,UKR,38,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Felix Martin,SUI,39,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Sova Matej,SLO,39,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Belhaj Said,SWE,41,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Ten Sijthoff Casper,NED,41,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Winkler Daniel,SUI,41,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Douloub Iouri,RUS,44,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Bindhammer Andreas,GER,45,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Legrand François,FRA,45,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Mecherzynski-Wiktor Andrzej,POL,45,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Shalagin Mykhaylo,UKR,45,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Tsuiki Takaaki,JPN,45,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Fischhuber Kilian,AUT,50,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Jensen Claus Vedel,DEN,50,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Lee Jae-Yong,KOR,52,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Pekarev Mikhail,RUS,53,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Tene Gil,ISR,53,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Cezary Modrzejewski,POL,55,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Dolezaj Peter,SVK,55,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Fojtik Martin,CZE,55,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Kiesiläinen Sampo,FIN,55,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Verhoeven Jorg,NED,59,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Becan Klemen,SLO,60,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Ataide Francisco,POR,61,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Bancroft Nathan,USA,61,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Gusak Igor,UKR,61,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Neres André,POR,61,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Nytorp Tomi,FIN,61,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Svendsen Henrik,DEN,61,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Svub Ondrej,SVK,61,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Kim Dong-Hyun,KOR,68,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Kim Jabee,KOR,69,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Koran Pavel,CZE,69,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Saga Atsushi,JPN,69,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Silva Frederico,POR,72,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Abreu José,POR,73,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Högström Magnus,SWE,73,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Marin Garcia Eduard,ESP,73,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Zazvonil Luka,SLO,73,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Babicz Filip,POL,77,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Pejkovski Zoran,MKD,77,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Christensen Martin,DEN,79,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Ito Hidekazu,JPN,79,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Rant Blaz,SLO,79,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Vilstrup Thøger,DEN,79,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Praveen C. M.,IND,83,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Ristovski Ilija,MKD,84,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Chae Min Woo,KOR,85,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Ray Robin,IND,85,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
Tasevski Vasil,MKD,87,,UIAA Worldchampionship - Chamonix (FRA) 2003,315,2003,Chamonix,Lead,Men,2003-07-09,/api/v1/events/315/result/1
