name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
Ruano Abigail,ECU,37,9.46,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,9.905,9.46,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Kordewick Kailer,USA,38,9.59,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,12.614,9.591,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
CHOI NAWOO,KOR,39,9.68,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,9.682,10.693,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Fernández Gutierrez Arantza,MEX,40,9.93,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,9.932,10.286,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Williams Sydney,USA,41,9.97,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,9.977,10.179,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Morris Madeline,USA,42,9.99,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,9.992,10.444,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Patajo Micaela,USA,43,10.03,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,11.223,10.038,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Crowley Grace,AUS,44,10.53,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,11.089,10.535,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Pannu Shivpreet,IND,45,10.60,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,10.796,10.601,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
Sarisson Aurelia,FRA,46,11.02,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,11.026,11.037,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
MOU YUJU,CHN,47,FALL,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,DNF,DNF,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
ZHOU YAFEI,CHN,48,FALSE START,IFSC World Cup Salt Lake City 2023,1294,2023,Salt Lake City,Speed,Women,Qualification,2023-05-19,/api/v1/category_rounds/7680/results,/api/v1/events/1294/result/6,10.37,DNS,2023-05-19_Salt Lake City_Speed_Women_Qualification.csv
