name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
Randi  Giulia,ITA,11,7.30,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.307,7.516,2023-04-28_Seoul_Speed_Women_Qualification.csv
Viglione Capucine,FRA,12,7.33,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.337,DNF,2023-04-28_Seoul_Speed_Women_Qualification.csv
MU YUJU,CHN,13,7.35,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.452,7.354,2023-04-28_Seoul_Speed_Women_Qualification.csv
Brozek Anna,POL,14,7.400,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.826,7.4,2023-04-28_Seoul_Speed_Women_Qualification.csv
ZHOU YAFEI,CHN,15,7.401,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.569,7.401,2023-04-28_Seoul_Speed_Women_Qualification.csv
Rojas Andrea,ECU,16,7.41,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,DNF,7.411,2023-04-28_Seoul_Speed_Women_Qualification.csv
Colli Beatrice,ITA,17,7.42,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.847,7.425,2023-04-28_Seoul_Speed_Women_Qualification.csv
IQAMAH NURUL,INA,18,7.44,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.44,9.063,2023-04-28_Seoul_Speed_Women_Qualification.csv
Lebon Manon,FRA,19,7.51,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.584,7.517,2023-04-28_Seoul_Speed_Women_Qualification.csv
Ritter Franziska,GER,20,7.57,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.578,8.579,2023-04-28_Seoul_Speed_Women_Qualification.csv
Gautron Lison,FRA,21,7.65,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.653,9.953,2023-04-28_Seoul_Speed_Women_Qualification.csv
TAKEUCHI Ai,JPN,22,7.84,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,8.814,7.844,2023-04-28_Seoul_Speed_Women_Qualification.csv
Ulzhabayeva Tamara,KAZ,23,7.85,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,7.852,9.436,2023-04-28_Seoul_Speed_Women_Qualification.csv
HAYASHI Karin,JPN,24,7.993,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,8.154,7.993,2023-04-28_Seoul_Speed_Women_Qualification.csv
Sarisson Aurelia,FRA,25,7.994,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,8.02,7.994,2023-04-28_Seoul_Speed_Women_Qualification.csv
Kelly Piper,USA,26,8.16,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,8.165,8.28,2023-04-28_Seoul_Speed_Women_Qualification.csv
NOH Heeju,KOR,27,8.21,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,13.396,8.215,2023-04-28_Seoul_Speed_Women_Qualification.csv
KAWAKAMI Fumika,JPN,28,8.22,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,8.226,8.311,2023-04-28_Seoul_Speed_Women_Qualification.csv
Andrier Victoire,FRA,29,8.37,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.859,8.379,2023-04-28_Seoul_Speed_Women_Qualification.csv
Curcio Sophia,USA,30,8.390,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,8.39,8.451,2023-04-28_Seoul_Speed_Women_Qualification.csv
Marlenova Assel,KAZ,31,8.396,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,8.396,8.522,2023-04-28_Seoul_Speed_Women_Qualification.csv
SUNG Hanareum,KOR,32,8.54,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,8.707,8.545,2023-04-28_Seoul_Speed_Women_Qualification.csv
Close Callie,USA,33,8.61,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,8.618,10.566,2023-04-28_Seoul_Speed_Women_Qualification.csv
KANETANI Haruka,JPN,34,9.03,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.033,9.469,2023-04-28_Seoul_Speed_Women_Qualification.csv
YUN Dasom,KOR,35,9.175,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.175,9.994,2023-04-28_Seoul_Speed_Women_Qualification.csv
HAYASHI Natsumi,JPN,36,9.179,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.179,9.461,2023-04-28_Seoul_Speed_Women_Qualification.csv
PARK SEOYEON,KOR,37,9.39,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.398,9.448,2023-04-28_Seoul_Speed_Women_Qualification.csv
Balarshina Anna,KAZ,38,9.42,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.42,9.451,2023-04-28_Seoul_Speed_Women_Qualification.csv
Ruano Abigail,ECU,39,9.54,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.773,9.543,2023-04-28_Seoul_Speed_Women_Qualification.csv
Tetzlaff Sarah,NZL,40,9.56,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.564,10.337,2023-04-28_Seoul_Speed_Women_Qualification.csv
CHOI NAWOO,KOR,41,9.79,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.804,9.798,2023-04-28_Seoul_Speed_Women_Qualification.csv
Crowley Grace,AUS,42,9.87,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.872,DNF,2023-04-28_Seoul_Speed_Women_Qualification.csv
PI YENA,KOR,43,9.96,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,9.962,10.105,2023-04-28_Seoul_Speed_Women_Qualification.csv
Pannu Shivpreet,IND,44,10.12,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,10.255,10.12,2023-04-28_Seoul_Speed_Women_Qualification.csv
JUNG Ye Jin,KOR,45,10.28,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,10.284,10.496,2023-04-28_Seoul_Speed_Women_Qualification.csv
Rangi Jorja,NZL,46,11.04,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,11.092,11.045,2023-04-28_Seoul_Speed_Women_Qualification.csv
Velev Erica,CAN,47,13.68,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,DNF,13.682,2023-04-28_Seoul_Speed_Women_Qualification.csv
Chudziak Patrycja,POL,48,FALL,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,DNF,DNF,2023-04-28_Seoul_Speed_Women_Qualification.csv
WANG SHENGYAN,CHN,49,FALSE START,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,DNS,DNS,2023-04-28_Seoul_Speed_Women_Qualification.csv
YANG MI,CHN,49,FALSE START,IFSC World Cup Seoul 2023,1292,2023,Seoul,Speed,Women,Qualification,2023-04-28,/api/v1/category_rounds/7674/results,/api/v1/events/1292/result/6,DNS,DNS,2023-04-28_Seoul_Speed_Women_Qualification.csv
