name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
Culver Aurélien,FRA,25,36,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,36
Josseron Gabriel,FRA,25,37-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,37-
Kryukov Valeriy,UKR,25,36,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,36
Chernikov Mikhail,RUS,29,36+,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,36+
Tauporn Thomas,GER,29,36+,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,36+
Bergasse Remy,FRA,31,35+,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35+
Landry Fabrice,FRA,31,35-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35-
Bouyoud Mathieu,FRA,33,34,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,34
Breysse Florent,FRA,33,35,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35
Camargo Felipe,BRA,33,34,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,34
De Mattia Nicola,ITA,33,34,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,34
Dugit Fabien,FRA,33,34,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,34
Högström Magnus,SWE,33,35,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35
Kaurov Ivan,RUS,33,35,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35
Van der Werf Roman,NED,33,34,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,34
Gogol Mikhail,RUS,41,35-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35-
Ito Hidekazu,JPN,41,35-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35-
Manzato Quentin,FRA,41,35-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35-
Neumärker Felix,GER,41,35-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35-
Reis Jürgen,AUT,41,35-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,35-
Sova Matej,SLO,46,30-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,30-
Ten Sijthoff Casper,NED,46,30-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,30-
De Girolamo Vincent,FRA,48,29-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,29-
Aglae Kevin,FRA,49,34+,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,34+
Danker Stefan,GER,49,28,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,28
Oleksy Tomasz,POL,49,28,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,28
Pagnoux Romain,FRA,49,28,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,28
Lopez Emmanuel,FRA,53,34,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,34
Jubes Angarita Marco Antonio,ESP,54,33,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,33
Olsen Eirik Birkelund,NOR,54,33,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,33
Kim Brian,USA,56,28-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,28-
Amann Mark,AUT,57,27-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,27-
Baxter Adrian,GBR,57,27-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,27-
Carlsson Erik,SWE,57,33-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,33-
Chilese Valdo,ITA,57,27-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,27-
Larcher Jacopo,ITA,57,27-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,27-
Becan Jure,SLO,62,32,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,32
Jaggi Martin,SUI,63,31+,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,31+
Stremfelj Anze,SLO,64,31-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,31-
Gusak Igor,UKR,65,30-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,30-
Kochetkov  Mikhail,RUS,65,26,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,26
Konishi Daisuke,JPN,65,26,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,26
Marsella Diego Martín,ARG,68,29-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,29-
Mah Jj,CAN,69,25,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,25
Ter-Minasyan Arman,RUS,69,28,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,28
Bunsch Piotr,POL,71,28-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,28-
Coretti Manuel,ITA,71,28-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,28-
Thorbjoernsen Kristoffer Kvamme,NOR,71,19-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,19-
PAN JinYu,CHN,74,18+,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,18+
German Marshal,CAN,75,22-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,22-
Tuzhilkin Alexander,RUS,75,17+,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,17+
de Leeuw Nicky,NED,77,17-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,17-
Tobiassen Tomas Midtun,NOR,77,15-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,15-
Sedevi Imre,ROU,79,10-,IFSC Climbing Worldcup (S+L) - Chamonix (FRA) 2008,520,2008,Chamonix,Lead,Men,Qualification,2008-07-12,/api/v1/category_rounds/892/results,/api/v1/events/520/result/1,10-
