name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
Hiroshige Yuki,JPN,16,29+,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,29+
Fredman Netta,ISR,17,29+,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,29+
Shimizu Natsuko,JPN,18,21+,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,21+
Ghisolfi Claudia,ITA,19,21,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,21
Takata  Kokoro,JPN,20,18+,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,18+
Kikuzawa Aya,JPN,21,17+,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,17+
Tsyganova Anna,RUS,22,16+,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,16+
Niu Di,CHN,23,14+,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,14+
BAIMA YuZhen,CHN,24,14+,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,14+
PUBU ZhuoMa,CHN,25,12+,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,12+
zhuoma renzeng,CHN,26,7,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2016",1163,2016,Xiamen,Lead,Women,Semi-Final,2016-10-22,/api/v1/category_rounds/5989/results,/api/v1/events/1163/result/5,7
