name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Teriochina Anastasija,LTU,38,0t 1b1,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,1,X,X,X,X,X,X,X,X
Fedyuk Olga,PRT,39,0t 2b10,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,3,X,X,X,X,X,7,X,X
Kotrbova Daniela,CZE,39,0t 1b2,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,X,X,X,X,2,X,X,X,X
Seibokaite Agniete,LTU,40,0t 1b1,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,1,X,X,X,X,X,X,X,X
BASOGLU KABRAN Fatma,TUR,40,0t 1b1,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,1,X,X,X,X,X,X,X,X
Geyik Sevda,TUR,40,0t 0b,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,X,X,X,X,X,X,X,X,X
Narmanli Ayşe,TUR,40,0t 0b,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,X,X,X,X,X,X,X,X,X
Plantin Stella,SWE,40,0t 0b,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,X,X,X,X,X,X,X,X,X
Rapikova Iroda,UZB,40,0t 0b,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,X,X,X,X,X,X,X,X,X
Dupalova Dominika,CZE,42,0t 1b2,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,2,X,X,X,X,X,X,X,X
Ochenatu Crina,ROU,43,0t 1b3,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,3,X,X,X,X,X,X,X,X
Stewart-Patterson Alison,CAN,43,0t 1b3,IFSC Climbing World Championships - Paris (FRA) 2016,950,2016,Paris,Boulder,Women,Qualification,2016-09-14,/api/v1/category_rounds/3897/results,/api/v1/events/950/result/7,X,3,X,X,X,X,X,X,X,X
