name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Kruder Jernej,SLO,11,2T3z 5 8,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,3,1,2,2,X,X,X,5,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
Reuser Tim,NED,12,2T2z 7 5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,3,1,4,4,X,X,X,X,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
Pan YuFei,CHN,13,2T2z 12 8,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,4,3,8,5,X,X,X,X,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
Khazanov Alex,ISR,14,1T4z 5 18,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,X,3,5,5,X,5,X,5,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
Peharc Anze,SLO,15,1T3z 2 4,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,X,1,X,X,2,1,X,2,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
Megos Alexander,GER,16,1T2z 2 3,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,2,1,X,X,X,2,X,X,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
Coleman Nathaniel,USA,17,1T2z 3 5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,X,X,3,3,X,2,X,X,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,18,1T2z 6 10,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,X,X,6,6,X,X,X,4,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
Phillips Nathan,GBR,19,0T3z 0 8,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,X,1,X,X,X,4,X,3,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
Vezonik Gregor,SLO,20,0T3z 0 11,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Men,Semi-Final,2019-04-05,/api/v1/category_rounds/5455/results,/api/v1/events/1112/result/3,X,2,X,7,X,2,X,X,2019-04-05_Meiringen_Boulder_Men_Semi-Final.csv
