name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
Hirano Natsumi,JPN,15,23,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,23
Rakovec Lucka,SLO,16,22+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,22+
Fiser Julia,AUT,17,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,21
Doumont Heloïse,BEL,18,20+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,20+
Lettner Sandra,AUT,19,20,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,20
Mori Ai,JPN,20,19,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,19
Schranz Christine,AUT,21,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,15
Krampl Mia,SLO,22,14+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,14+
Ota Risa,JPN,23,13,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,13
Hiroshige Yuki,JPN,24,11,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,11
Hafsaas Tina Johnsen,NOR,25,10+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,10+
Meshkova Viktoriia,RUS,26,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019 ,1125,2019,Inzai,Lead,Women,Semi-Final,2019-10-26,/api/v1/category_rounds/5566/results,/api/v1/events/1125/result/5,10
