name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Kazbekova Ievgeniia,UKR,11,1T2z 2 4,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,X,X,2,X,X,2,2
Nakamura Mao,JPN,12,1T2z 5 2,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,X,X,1,X,X,5,1
Kadic Katja,SLO,13,0T4z 0 6,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,1,X,1,X,1,X,3
Gibert Fanny,FRA,13,0T4z 0 6,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,3,X,1,X,1,X,1
Rakovec Lucka,SLO,15,0T4z 0 7,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,2,X,1,X,1,X,3
Zhang YueTong,CHN,16,0T4z 0 9,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,1,X,1,X,4,X,3
Yip Alannah,CAN,17,0T4z 0 10,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,2,X,1,X,3,X,4
Lee Hung Ying,TPE,18,0T3z 0 6,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,1,X,3,X,2,X,X
Meignan Naile,FRA,18,0T3z 0 6,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,X,X,3,X,1,X,2
Cohaut Flavy,FRA,20,0T2z 0 5,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",1115,2019,Wujiang,Boulder,Women,Semi-Final,2019-05-03,/api/v1/category_rounds/5478/results,/api/v1/events/1115/result/7,X,X,X,3,X,2,X,X
