name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Truden Sasa,SLO,25,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Martha Cécile,FRA,26,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Nilsson Ingela,SWE,27,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Raffetseder Gerda,AUT,28,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Bibik Olga,RUS,29,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Nagyova Sylvie,CZE,29,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Tusar Eva,SLO,29,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Perlova Nataliya,UKR,32,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Fontanez Elsa,FRA,33,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Bihr Isabelle,FRA,34,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Choi Shun-Yuk,HKG,35,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Förander Jenny,SWE,36,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Lage Lisa,USA,37,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Allen Rebecca,GBR,38,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Passerini Giovanna,ITA,39,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Hawke Emma,NZL,40,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
May Abigail,GBR,40,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Endo Yuka,JPN,42,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Liu Hiu Ying,HKG,43,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Van Der Putten Eleonora,NED,44,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
