name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,source_file,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Tuzhylina Svitlana,UKR,5.0,70.000,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Final,2007-07-21,/api/v1/category_rounds/658/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Final.csv,2007/2007-07-21_Val Daone_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ryepko Olena,UKR,4.0,fall,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Final,2007-07-21,/api/v1/category_rounds/658/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Final.csv,2007/2007-07-21_Val Daone_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ruyga Tatiana,RUS,2.0,59.180,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Final,2007-07-21,/api/v1/category_rounds/658/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Final.csv,2007/2007-07-21_Val Daone_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Yurina Valentina,RUS,1.0,55.610,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Final,2007-07-21,/api/v1/category_rounds/658/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Final.csv,2007/2007-07-21_Val Daone_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ropek Edyta,POL,3.0,83.950,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Final,2007-07-21,/api/v1/category_rounds/658/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Final.csv,2007/2007-07-21_Val Daone_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Stenkovaya Anna,RUS,2.0,29.33,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Yurina Valentina,RUS,3.0,30.28,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Tuzhylina Svitlana,UKR,5.0,31.54,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Piratinskaya Mayya,RUS,6.0,34.11,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ropek Edyta,POL,7.0,37.31,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Rodriguez Francis,VEN,8.0,38.06,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Da Silva Rosmery,VEN,9.0,47.29,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Blanco Lucelia,VEN,10.0,48.24,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ruyga Tatiana,RUS,4.0,30.7,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ryepko Olena,UKR,1.0,28.7,IFSC Climbing Worldcup (S) - Val Daone (ITA) 2007,479,2007,Val Daone,Speed,Women,Qualification,2007-07-21,/api/v1/category_rounds/657/results,/api/v1/events/479/result/6,,,,,,,,,,,2007-07-21_Val Daone_Speed_Women_Qualification.csv,2007/2007-07-21_Val Daone_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Soltaninejad Sajedeh,IRI,15.0,53.380,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Stenkovaya Anna,RUS,3.0,34.780,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Yurina Valentina,RUS,2.0,34.570,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
He Cuifang,CHN,1.0,33.830,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Soltaninejad Sajedeh,IRI,13.0,51.230,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Malamid Evgeniia,RUS,14.0,51.320,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Caprez Nina,SUI,15.0,52.400,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Saurwein Katharina,AUT,16.0,99.990,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ropek Edyta,POL,5.0,37.360,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Li Xuqing,CHN,12.0,48.860,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Chereshneva Yana,RUS,11.0,40.850,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Cheng Lai-Sho,HKG,10.0,40.760,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Li Xuqing,CHN,16.0,56.920,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Karami Azam,IRI,17.0,58.200,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Malamid Evgeniia,RUS,13.0,51.690,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Lee Hung Ying,TPE,18.0,60.940,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Esmailzadeh Farnaz,IRI,19.0,fall,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Piratinskaya Mayya,RUS,19.0,fall,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Caprez Nina,SUI,12.0,49.320,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Chereshneva Yana,RUS,11.0,45.740,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
peng huanmiao,CHN,10.0,43.950,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Saurwein Katharina,AUT,14.0,51.970,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Zhang Dan,CHN,9.0,43.870,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
He CuiLian,CHN,7.0,39.560,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Li Chunhua,CHN,6.0,37.810,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
He Cuifang,CHN,4.0,fall,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Li Chunhua,CHN,5.0,33.240,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
He CuiLian,CHN,6.0,34.290,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ropek Edyta,POL,7.0,34.320,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Zhang Dan,CHN,8.0,44.430,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
peng huanmiao,CHN,9.0,37.480,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Cheng Lai-Sho,HKG,8.0,39.730,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ruyga Tatiana,RUS,4.0,36.230,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Qualification,2007-08-11,/api/v1/category_rounds/664/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Qualification.csv,2007/2007-08-11_Qinghai_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ruyga Tatiana,RUS,1.0,30.370,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Stenkovaya Anna,RUS,2.0,fall,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Yurina Valentina,RUS,3.0,32.450,IFSC Climbing Worldcup (L+S) - Qinghai (CHN) 2007,480,2007,Qinghai,Speed,Women,Final,2007-08-11,/api/v1/category_rounds/665/results,/api/v1/events/480/result/6,,,,,,,,,,,2007-08-11_Qinghai_Speed_Women_Final.csv,2007/2007-08-11_Qinghai_Speed_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Nedyalkova Spasina,BUL,35.0,fall,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Qualification,2007-09-17,/api/v1/category_rounds/677/results,/api/v1/events/481/result/6,,,,,,,,,,,2007-09-17_Aviles_Speed_Women_Qualification.csv,2007/2007-09-17_Aviles_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Rodriguez Francis,VEN,11.0,46.390,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Qualification,2007-09-17,/api/v1/category_rounds/677/results,/api/v1/events/481/result/6,,,,,,,,,,,2007-09-17_Aviles_Speed_Women_Qualification.csv,2007/2007-09-17_Aviles_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Savchenko Ganna,UKR,10.0,43.560,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Qualification,2007-09-17,/api/v1/category_rounds/677/results,/api/v1/events/481/result/6,,,,,,,,,,,2007-09-17_Aviles_Speed_Women_Qualification.csv,2007/2007-09-17_Aviles_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Yurina Valentina,RUS,9.0,43.130,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Qualification,2007-09-17,/api/v1/category_rounds/677/results,/api/v1/events/481/result/6,,,,,,,,,,,2007-09-17_Aviles_Speed_Women_Qualification.csv,2007/2007-09-17_Aviles_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ryepko Olena,UKR,8.0,42.680,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Qualification,2007-09-17,/api/v1/category_rounds/677/results,/api/v1/events/481/result/6,,,,,,,,,,,2007-09-17_Aviles_Speed_Women_Qualification.csv,2007/2007-09-17_Aviles_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Ruyga Tatiana,RUS,7.0,42.010,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Qualification,2007-09-17,/api/v1/category_rounds/677/results,/api/v1/events/481/result/6,,,,,,,,,,,2007-09-17_Aviles_Speed_Women_Qualification.csv,2007/2007-09-17_Aviles_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
Cheng Lai-Sho,HKG,6.0,41.640,IFSC Climbing World Championship (L + B + S) - Aviles (ESP) 2007,481,2007,Aviles,Speed,Women,Qualification,2007-09-17,/api/v1/category_rounds/677/results,/api/v1/events/481/result/6,,,,,,,,,,,2007-09-17_Aviles_Speed_Women_Qualification.csv,2007/2007-09-17_Aviles_Speed_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Score_2007-2008
