name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,source_file,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Sanders Nekaia,USA,12.0,83.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Qualification,2025-05-16,/api/v1/category_rounds/9392/results,/api/v1/events/1408/result/7,X,7,3,1,X,X,1,1,4,3,"2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Kuzuu Mashiro,JPN,8.0,109.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Qualification,2025-05-16,/api/v1/category_rounds/9392/results,/api/v1/events/1408/result/7,1,1,3,3,X,1,1,1,5,5,"2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Meignan Naïlé,FRA,1.0,99.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Final,2025-05-16,/api/v1/category_rounds/9990/results,/api/v1/events/1408/result/7,5,5,1,1,1,1,1,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Nakamura Mao,JPN,4.0,69.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Final,2025-05-16,/api/v1/category_rounds/9990/results,/api/v1/events/1408/result/7,3,2,X,2,1,1,X,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Yokoyama Sofya,SUI,15.0,79.1,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Qualification,2025-05-16,/api/v1/category_rounds/9392/results,/api/v1/events/1408/result/7,X,5,1,1,X,2,1,1,X,5,"2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Ito Futaba,JPN,5.0,69.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,2,5,4,X,2,1,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Matsufuji Anon,JPN,4.0,69.5,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,2,X,3,3,1,1,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Meignan Naïlé,FRA,3.0,69.5,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,4,X,2,2,1,1,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Moroni Camilla,ITA,2.0,69.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,1,2,1,X,3,1,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Sekikawa Melody,JPN,1.0,84.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,4,3,1,2,1,1,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Sanders Nekaia,USA,8.0,44.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,2,1,X,2,X,3,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Coscoy Cloe,USA,9.0,44.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,6,X,1,2,1,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Tesio Giorgia,ITA,10.0,44.2,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,5,3,2,X,3,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Matsufuji Anon,JPN,13.0,79.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Qualification,2025-05-16,/api/v1/category_rounds/9392/results,/api/v1/events/1408/result/7,X,2,5,5,X,1,1,1,X,2,"2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Caulier Chloe,BEL,14.0,79.3,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Qualification,2025-05-16,/api/v1/category_rounds/9392/results,/api/v1/events/1408/result/7,X,1,1,1,X,5,2,1,X,3,"2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Tesio Giorgia,ITA,15.0,79.1,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Qualification,2025-05-16,/api/v1/category_rounds/9392/results,/api/v1/events/1408/result/7,X,3,3,3,X,3,1,1,X,4,"2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Medici Giulia,ITA,17.0,69.5,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Qualification,2025-05-16,/api/v1/category_rounds/9392/results,/api/v1/events/1408/result/7,X,2,1,1,X,X,1,1,X,5,"2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Coscoy Cloe,USA,18.0,69.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Qualification,2025-05-16,/api/v1/category_rounds/9392/results,/api/v1/events/1408/result/7,X,4,2,2,X,X,1,1,X,3,"2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Bertone Oriane,FRA,6.0,69.3,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,6,2,1,X,1,2,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Richardson Madison,CAN,11.0,39.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,1,X,1,X,3,X,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Condie Kyra,USA,13.0,39.2,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,4,X,3,X,4,X,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Debevec Katja,SLO,20.0,20.0,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,X,X,1,X,1,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Hönig Afra,GER,12.0,39.3,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,3,X,3,X,2,X,3,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Kuzuu Mashiro,JPN,19.0,29.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,X,X,5,X,3,X,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Peetermans Zoe,GBR,18.0,29.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,X,X,2,X,2,X,2,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Nakamura Mao,JPN,7.0,68.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,6,X,4,5,4,1,1,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Caulier Chloe,BEL,16.0,29.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,X,X,1,X,2,X,3,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Avezou Zélia,FRA,15.0,29.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,1,X,1,X,2,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Calliet Agathe,FRA,14.0,34.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,X,X,2,2,1,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Lettner Sandra,AUT,17.0,29.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Women,Semi-final,2025-05-16,/api/v1/category_rounds/9988/results,/api/v1/events/1408/result/7,X,1,X,4,X,1,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Calliet Agathe,FRA,12.0,69.6,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Semi-final,2025-05-23,/api/v1/category_rounds/10032/results,/api/v1/events/1409/result/7,2,2,4,2,X,1,X,1,,,"2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Slowik Paloma,USA,36.0,55.0,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,X,1,1,1,X,1,X,X,X,1,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Daziano Irina,ITA,37.0,53.5,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,X,4,6,6,X,1,X,X,X,8,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Medici Giulia,ITA,38.0,44.7,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,X,2,3,3,X,1,X,X,X,X,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Madere Maya,USA,39.0,44.4,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,X,7,1,1,X,1,X,X,X,X,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Sterrer Franziska,AUT,40.0,44.3,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,5,1,X,X,X,1,X,X,X,4,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Moroni Camilla,ITA,11.0,84.3,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Semi-final,2025-05-23,/api/v1/category_rounds/10032/results,/api/v1/events/1409/result/7,7,2,1,1,2,1,X,1,,,"2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Buršíková Martina,SVK,23.0,19.1,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Semi-final,2025-05-23,/api/v1/category_rounds/10032/results,/api/v1/events/1409/result/7,X,9,X,X,X,X,X,2,,,"2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Fisher Ella,USA,40.0,44.3,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,X,X,3,3,X,1,X,X,X,6,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Edwards Emma,GBR,10.0,84.3,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Semi-final,2025-05-23,/api/v1/category_rounds/10032/results,/api/v1/events/1409/result/7,5,5,2,2,2,1,X,2,,,"2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Wong Tseng-Shun,HKG,47.0,9.9,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,X,2,X,X,X,X,X,X,X,X,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Karlsbrun Ada,ISR,43.0,44.0,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Qualification,2025-05-23,/api/v1/category_rounds/9394/results,/api/v1/events/1409/result/7,4,2,X,X,X,3,X,X,X,6,"2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Avezou Zélia,FRA,1.0,100.0,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Semi-final,2025-05-23,/api/v1/category_rounds/10032/results,/api/v1/events/1409/result/7,1,1,1,1,1,1,1,1,,,"2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Nakamura Mao,JPN,2.0,100.0,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Semi-final,2025-05-23,/api/v1/category_rounds/10032/results,/api/v1/events/1409/result/7,1,1,1,1,1,1,1,1,,,"2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Meignan Naïlé,FRA,4.0,99.6,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Semi-final,2025-05-23,/api/v1/category_rounds/10032/results,/api/v1/events/1409/result/7,2,1,3,1,1,1,2,1,,,"2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Ito Futaba,JPN,5.0,84.9,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Semi-final,2025-05-23,/api/v1/category_rounds/10032/results,/api/v1/events/1409/result/7,1,1,1,1,2,2,X,1,,,"2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Mackenzie Oceania,AUS,6.0,84.9,IFSC World Cup Salt Lake City 2025,1409,2025,"Salt Lake City, USA",Boulder,Women,Semi-final,2025-05-23,/api/v1/category_rounds/10032/results,/api/v1/events/1409/result/7,1,1,1,1,2,2,X,1,,,"2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv","2025/2025-05-23_Salt Lake City, USA_Boulder_Women_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
