name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,source_file,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Knapp Lukas,AUT,32.0,6.721,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Hojer Jan,GER,31.0,6.671,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Khabibullin Artem,RUS,30.0,6.650,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Schubert Jakob,AUT,41.0,7.268,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Iarilovets Nikolai,RUS,29.0,6.564,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Zodda Gian Luca,ITA,27.0,6.503,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Fujii Kokoro,JPN,26.0,6.497,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Noya Cardona Erik,ESP,25.0,6.492,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Granja Carlos,ECU,24.0,6.430,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Rebreyend Pierre,FRA,23.0,6.391,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Cornu Manuel,FRA,22.0,6.388,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
CHEN ZhiXing,CHN,21.0,6.280,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Muhammad Alfian,INA,20.0,6.252,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Pavlenko Kostiantyn,UKR,19.0,6.245,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Kokorin Stanislav,RUS,18.0,6.199,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Dzienski Marcin,POL,17.0,6.170,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Narasaki Tomoa,JPN,28.0,6.562,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Khaibullin Rishat,KAZ,16.0,6.149,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Chon Jongwon,KOR,42.0,7.282,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Valencia Danny,ECU,44.0,7.463,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Cano Blazquez Javier,ESP,68.0,8.778,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Brosler John,USA,67.0,8.540,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Kim Jabee,KOR,66.0,8.519,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Erber Matthias,AUT,65.0,8.455,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Avezou Leo,FRA,64.0,8.357,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Flohé Yannick,GER,63.0,8.346,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Megos Alexander,GER,62.0,8.329,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Peharc Anze,SLO,61.0,8.324,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Ginés López Alberto,ESP,60.0,8.285,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Vettorata Francesco,ITA,59.0,8.197,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
KIM Hanwool,KOR,58.0,8.173,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Galla Zach,USA,43.0,7.377,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Cosser Christopher,RSA,57.0,8.115,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Plangger Tobias,AUT,55.0,8.062,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Marcus Nimrod,ISR,54.0,8.038,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Lorenzi Simon,BEL,53.0,7.864,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Ghisolfi Stefano,ITA,52.0,7.849,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Kruder Jernej,SLO,51.0,7.804,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Lee Dohyun,KOR,50.0,7.788,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Linacisoro Molina Mikel Asier,ESP,49.0,7.753,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Mawem Mickael,FRA,48.0,7.713,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
McColl Sean,CAN,47.0,7.694,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Sugimoto Rei,JPN,46.0,7.479,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Ruana Rudolph,USA,45.0,7.464,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Levin Ram,ISR,56.0,8.095,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Bombardi Marcello,ITA,69.0,8.789,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Fossali Ludovico,ITA,15.0,6.142,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Kriz Jan,CZE,13.0,6.040,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Shilov Aleksandr,RUS,14.0,6.099,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Boldyrev Danyil,UKR,12.0,5.964,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Deulin Vladislav,RUS,11.0,5.956,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Alipourshenazandifar Reza,IRI,10.0,5.923,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Rukin Sergei,RUS,9.0,5.909,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Zhong QiXin,CHN,8.0,5.873,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Lee Seungbeom,KOR,7.0,5.871,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Rudatskiy Lev,RUS,6.0,5.803,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
CAO Long,CHN,5.0,5.799,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
LONG JinBao,CHN,4.0,5.755,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
Timofeev Dmitrii,RUS,3.0,5.716,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,,,,,,,,,,,2019-07-04_Villars_Speed_Men_Qualification.csv,2019/2019-07-04_Villars_Speed_Men_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Speed_IFSC_Time_2009-2025
