name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,source_file,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Piola Anouk,SUI,24.0,1t1 2b5,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,X,X,X,X,X,X,X,4,2011-07-15_Arco_Boulder_Women_Qualification.csv,2011/2011-07-15_Arco_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Schwab Tabea,SUI,24.0,1t1 2b5,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,X,X,X,X,X,X,X,4,2011-07-15_Arco_Boulder_Women_Qualification.csv,2011/2011-07-15_Arco_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Cirik Gamez,TUR,25.0,2t6 2b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,2,2,4,4,X,X,X,X,X,X,2011-07-15_Arco_Boulder_Women_Qualification.csv,2011/2011-07-15_Arco_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Balakireva Alexandra,RUS,26.0,1t1 4b10,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,X,3,X,5,X,X,X,1,2011-07-15_Arco_Boulder_Women_Qualification.csv,2011/2011-07-15_Arco_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Kon Kimie,PRT,27.0,1t1 2b7,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,X,X,X,X,X,6,X,X,2011-07-15_Arco_Boulder_Women_Qualification.csv,2011/2011-07-15_Arco_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Kurdiani Mariam,GEO,27.0,1t1 1b1,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,X,X,X,X,X,X,X,X,2011-07-15_Arco_Boulder_Women_Qualification.csv,2011/2011-07-15_Arco_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Chereshneva Yana,RUS,4.0,2t3 4b10,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,2,1,1,1,X,2,X,6,,,2011-07-15_Arco_Boulder_Women_Final.csv,2011/2011-07-15_Arco_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Wurm Juliane,GER,3.0,2t2 3b7,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,1,1,X,5,1,1,X,X,,,2011-07-15_Arco_Boulder_Women_Final.csv,2011/2011-07-15_Arco_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
DiGiulian Sasha,USA,2.0,2t2 3b3,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,1,1,1,1,X,1,X,X,,,2011-07-15_Arco_Boulder_Women_Final.csv,2011/2011-07-15_Arco_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Noguchi Akiyo,JPN,5.0,2t4 3b5,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,X,1,3,3,1,1,X,X,,,2011-07-15_Arco_Boulder_Women_Final.csv,2011/2011-07-15_Arco_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Bibik Olga,RUS,6.0,1t1 3b3,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,1,1,X,1,X,1,X,X,,,2011-07-15_Arco_Boulder_Women_Final.csv,2011/2011-07-15_Arco_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Stöhr Anna,AUT,1.0,4t6 4b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,1,1,1,1,1,1,3,3,,,2011-07-15_Arco_Boulder_Women_Final.csv,2011/2011-07-15_Arco_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Noguchi Akiyo,JPN,3.0,1t2 3b4,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,2,2,X,1,X,X,X,1,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Coxsey Shauna,GBR,2.0,1t1 3b4,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,1,1,X,1,X,X,X,2,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Stöhr Anna,AUT,1.0,2t7 4b6,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,1,X,1,3,3,4,1,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Noguchi Akiyo,JPN,6.0,1t2 2b3,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Final,2011-08-19,/api/v1/category_rounds/1727/results,/api/v1/events/680/result/7,X,1,2,2,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Final.csv,2011/2011-08-19_Munich_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Chereshneva Yana,RUS,5.0,1t1 3b13,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Final,2011-08-19,/api/v1/category_rounds/1727/results,/api/v1/events/680/result/7,1,1,X,1,X,X,X,11,,,2011-08-19_Munich_Boulder_Women_Final.csv,2011/2011-08-19_Munich_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Coxsey Shauna,GBR,4.0,1t1 3b10,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Final,2011-08-19,/api/v1/category_rounds/1727/results,/api/v1/events/680/result/7,1,1,X,2,X,X,X,7,,,2011-08-19_Munich_Boulder_Women_Final.csv,2011/2011-08-19_Munich_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Stöhr Anna,AUT,3.0,1t1 3b3,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Final,2011-08-19,/api/v1/category_rounds/1727/results,/api/v1/events/680/result/7,X,1,1,1,X,X,X,1,,,2011-08-19_Munich_Boulder_Women_Final.csv,2011/2011-08-19_Munich_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Wurm Juliane,GER,2.0,2t4 3b3,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Final,2011-08-19,/api/v1/category_rounds/1727/results,/api/v1/events/680/result/7,X,1,1,1,X,X,3,1,,,2011-08-19_Munich_Boulder_Women_Final.csv,2011/2011-08-19_Munich_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Markovic Mina,SLO,1.0,3t7 3b7,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Final,2011-08-19,/api/v1/category_rounds/1727/results,/api/v1/events/680/result/7,1,1,1,1,X,X,5,5,,,2011-08-19_Munich_Boulder_Women_Final.csv,2011/2011-08-19_Munich_Boulder_Women_Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Markovic Mina,SLO,4.0,1t7 3b8,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,1,X,1,X,X,7,6,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Wurm Juliane,GER,5.0,0t 4b7,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,1,X,1,X,4,X,1,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Chereshneva Yana,RUS,6.0,0t 3b17,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,3,X,1,X,X,X,13,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Sandoz Mélanie,FRA,7.0,0t 2b2,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,1,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Schützenberger Sarah,GER,21.0,0t 1b2,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,X,X,2,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Avezou Cecile,FRA,20.0,0t 1b1,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,X,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Faille Camille,FRA,19.0,0t 1b1,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,X,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Modrzejewska Agata,POL,18.0,0t 1b1,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,X,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Tunyavanich Puntarika,THA,17.0,0t 1b1,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,X,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Winter Julia,GER,16.0,0t 1b1,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,X,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
DiGiulian Sasha,USA,15.0,0t 1b1,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,X,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Ruzickova Petra,CZE,14.0,0t 2b14,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,X,X,3,X,11,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Zijlstra Vera,NED,13.0,0t 2b7,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,6,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Aveline Morgane,FRA,12.0,0t 2b2,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,1,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Bacher Sabine,AUT,11.0,0t 2b2,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,X,X,1,X,X,X,1,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Gallyamova Anna,RUS,10.0,0t 2b2,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,1,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Puccio Alex,USA,8.0,0t 2b2,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,1,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Dufraisse Alizée,FRA,8.0,0t 2b2,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Semi-Final,2011-08-19,/api/v1/category_rounds/1726/results,/api/v1/events/680/result/7,X,1,X,1,X,X,X,X,,,2011-08-19_Munich_Boulder_Women_Semi-Final.csv,2011/2011-08-19_Munich_Boulder_Women_Semi-Final.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Puccio Alex,USA,7.0,5t6 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,1,1,1,1,2,1,1,1,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Sethna Elise,CAN,24.0,3t4 5b6,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,1,1,X,1,X,1,1,1,2,2,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Nevelikova Karolina,CZE,22.0,3t4 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,X,1,X,1,2,1,1,1,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Hayen Magali,BEL,22.0,3t4 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,X,1,2,1,X,1,1,1,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Schützenberger Sarah,GER,20.0,3t3 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,X,1,X,1,1,1,1,1,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Ruzickova Petra,CZE,20.0,3t3 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,X,1,1,1,X,1,1,1,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Avezou Cecile,FRA,19.0,4t8 5b8,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,1,1,2,1,X,1,1,1,4,4,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Faille Camille,FRA,18.0,4t7 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,2,1,1,1,X,1,2,1,2,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Modrzejewska Agata,POL,17.0,4t6 5b6,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,2,1,1,1,X,1,1,1,2,2,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Aveline Morgane,FRA,16.0,4t5 5b6,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,X,1,1,1,1,1,1,1,2,2,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Tunyavanich Puntarika,THA,15.0,4t4 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,1,1,1,1,X,1,1,1,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Zijlstra Vera,NED,14.0,5t11 5b6,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,4,1,1,1,2,1,1,1,3,2,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Bacher Sabine,AUT,13.0,5t8 5b6,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,3,1,1,1,1,1,2,2,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Gallyamova Anna,RUS,12.0,5t8 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,3,1,2,1,1,1,1,1,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Wurm Juliane,GER,11.0,5t7 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,3,1,1,1,1,1,1,1,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
Winter Julia,GER,7.0,5t6 5b5,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Women,Qualification,2011-08-19,/api/v1/category_rounds/1725/results,/api/v1/events/680/result/7,1,1,2,1,1,1,1,1,1,1,2011-08-19_Munich_Boulder_Women_Qualification.csv,2011/2011-08-19_Munich_Boulder_Women_Qualification.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_IFSC_ZoneTop_2007-2024
