name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,source_file,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Wimmer Julian,AUT,11.0,44.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,4,4,X,2,X,3,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Lemaire Adrien,FRA,10.0,44.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,1,1,X,5,X,3,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Narasaki Tomoa,JPN,7.0,85.0,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,1,X,X,1,1,1,1,1,1,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Narasaki Meichi,JPN,9.0,84.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,1,X,X,1,1,2,1,2,2,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Van Duysen Hannes,BEL,15.0,29.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,3,X,2,X,1,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Arce Tomás,COL,54.0,28.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,5,X,X,X,4,X,6,X,X,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Favot Leo,FRA,19.0,69.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,2,X,X,1,1,1,1,X,1,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Favot Leo,FRA,25.0,0.0,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,X,X,X,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Kleesattel Max,GER,24.0,9.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,5,X,X,X,X,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Sugimoto Rei,JPN,22.0,19.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,3,X,3,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Trandafir Lucas,GER,21.0,19.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,3,X,2,X,X,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Von Freier Lasse,GER,20.0,19.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,4,X,1,X,X,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Fidel Ido,ISR,19.0,19.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,2,X,2,X,X,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Clémence Julien,SUI,18.0,19.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,1,X,X,X,3,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Sartirana Nicolò,ITA,17.0,19.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,1,X,2,X,X,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Arriagada Krüger Elias,GER,16.0,29.5,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,X,4,X,1,X,3,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Duffy Colin,USA,32.0,68.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,4,2,X,X,1,1,X,1,X,12,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Baudrand Oscar,CAN,31.0,68.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,2,X,X,3,1,1,1,X,11,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Parks Dylan,AUS,30.0,68.8,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,2,X,X,2,2,2,2,X,10,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Whaley Nathan,GBR,29.0,68.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,1,X,X,2,1,5,1,X,7,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Dorval Hugo,CAN,26.0,69.1,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,1,X,X,1,1,4,1,X,7,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Ho Foganholo Felipe,BRA,26.0,69.1,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,2,X,X,2,2,3,1,X,6,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Avezou Sam,FRA,26.0,69.1,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,2,X,X,1,1,X,2,8,6,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Fidel Ido,ISR,22.0,69.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,3,X,X,X,2,1,1,4,4,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Kleesattel Max,GER,22.0,69.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,2,X,X,3,3,1,1,X,4,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Arriagada Krüger Elias,GER,22.0,69.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,2,X,X,2,2,1,1,X,5,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Chon Jongwon,KOR,22.0,69.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,1,1,X,X,1,1,X,2,X,6,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Collin Nicolas,BEL,20.0,69.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,2,X,X,1,1,2,1,X,2,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Schalck Mejdi,FRA,20.0,69.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,1,X,X,2,2,1,1,X,3,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Lemagner Thomas,FRA,18.0,79.0,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,2,X,4,3,3,4,1,X,2,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Posch Jan-Luca,AUT,17.0,83.3,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,6,2,X,X,5,2,2,1,X,8,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Anraku Sorato,JPN,1.0,124.5,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,3,1,1,1,2,2,2,1,2,2,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Anraku Sorato,JPN,1.0,99.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,1,1,2,2,2,2,3,3,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Aliaga Nina Javier Leonardo,BOL,55.0,9.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,X,X,X,X,X,X,X,7,X,X,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Posch Jan-Luca,AUT,8.0,9.3,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Final,2025-05-16,/api/v1/category_rounds/9989/results,/api/v1/events/1408/result/3,X,X,X,X,X,X,X,8,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Sugimoto Rei,JPN,2.0,108.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Qualification,2025-05-16,/api/v1/category_rounds/9391/results,/api/v1/events/1408/result/3,6,1,X,5,2,2,1,1,4,3,"2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Qualification.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Jenft Paul,FRA,7.0,19.2,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Final,2025-05-16,/api/v1/category_rounds/9989/results,/api/v1/events/1408/result/3,X,6,X,X,X,X,X,4,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Fujiwaki Yuji,JPN,5.0,19.6,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Final,2025-05-16,/api/v1/category_rounds/9989/results,/api/v1/events/1408/result/3,X,2,X,X,X,4,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Narasaki Meichi,JPN,9.0,54.1,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,1,1,X,7,X,3,X,2,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Jenft Paul,FRA,8.0,54.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,1,X,1,1,1,X,2,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Fujiwaki Yuji,JPN,7.0,58.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,6,4,2,2,X,6,X,X,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Amagasa Sohta,JPN,6.0,59.2,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,X,2,1,4,3,X,5,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Peharc Anze,SLO,5.0,59.4,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,4,1,X,X,3,2,X,2,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Posch Jan-Luca,AUT,4.0,68.5,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,X,4,8,5,3,3,X,4,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Schalck Mejdi,FRA,3.0,83.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,5,5,3,2,2,2,X,5,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Narasaki Tomoa,JPN,2.0,84.9,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Semi-final,2025-05-16,/api/v1/category_rounds/9987/results,/api/v1/events/1408/result/3,1,1,1,1,1,1,X,2,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Semi-final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
Anraku Sorato,JPN,1.0,69.7,IFSC World Cup Curitiba 2025,1408,2025,"Curitiba, BRA",Boulder,Men,Final,2025-05-16,/api/v1/category_rounds/9989/results,/api/v1/events/1408/result/3,3,1,X,1,2,1,X,1,,,"2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv","2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv","2025/2025-05-16_Curitiba, BRA_Boulder_Men_Final.csv",,,,,,,,,,,,,,,,,,,2025-09-20 19:35:20.189328,Boulder_IFSC_AddedPoints_2025-2025
