name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,p1_top,p1_zone,p2_top,p2_zone,p3_top,p3_zone,p4_top,p4_zone,p5_top,p5_zone,_file,file_path,route_1,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,final_winner,final_time,small_final_winner,small_final_time,route_2,quali_time_a,quali_time_b,source_file,boulder_score,boulder_rank,lead_score,lead_rank,processed_at,scoring_era
Haager Nicola,GER,11.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Rothschild Gail,USA,49.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Plannels Ruth,ESP,10.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Perlova Nataliya,UKR,9.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Pouget Emilie,FRA,8.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Motteau Myriam,FRA,7.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Iakovleva Olga,RUS,6.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Choumilova Elena,RUS,5.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Piszczek Renata,POL,4.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bibik Olga,RUS,3.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Theroux Corinne,FRA,2.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Levet Sandrine,FRA,1.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Schultz Annatina,SUI,13.0,,UIAA Worldcup - Chamonix (FRA) 2001,241,2001,Chamonix,Boulder,Women,,2001-07-11,,/api/v1/events/241/result/7,,,,,,,,,,,2001-07-11_Chamonix_Boulder_Women_no-round.csv,2001/2001-07-11_Chamonix_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Motteau Myriam,FRA,2.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Choumilova Elena,RUS,3.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Pouget Emilie,FRA,4.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bauer Tanja,GER,5.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Theroux Corinne,FRA,6.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Perlova Nataliya,UKR,7.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Eyer Alexandra,SUI,8.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Ritsch Isabella,AUT,9.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Haager Nicola,GER,10.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Aguirre Leire,ESP,11.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bibik Olga,RUS,12.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Nieselt Eva,GER,13.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Gronkiewicz-Marcisz Iwona,POL,14.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bell Claire,GBR,15.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Plannels Ruth,ESP,16.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Anthoni Kim,BEL,17.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Lipenska Helena,CZE,19.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bacher Barbara,AUT,20.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Donati Cinzia,ITA,21.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Trnkova Lenka,CZE,22.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Seeger Sarah,GER,23.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Sdobnikova Ksenia,RUS,24.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Wallin Lou,SWE,24.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Abramchuk Yulia,RUS,18.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Levet Sandrine,FRA,1.0,,UIAA Worldcup - Munich (GER ) 2001,242,2001,Munich,Boulder,Women,,2001-07-21,,/api/v1/events/242/result/7,,,,,,,,,,,2001-07-21_Munich_Boulder_Women_no-round.csv,2001/2001-07-21_Munich_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Raffetseder Gerda,AUT,19.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Donati Cinzia,ITA,18.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Gaggero Flavia,ITA,17.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Hawke Emma,NZL,16.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Salvadori Claudia,ITA,15.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Lipenska Helena,CZE,14.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Go Mi-Sun,KOR,13.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Haager Nicola,GER,12.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Plannels Ruth,ESP,11.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bauer Tanja,GER,9.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Delphino Amélie,FRA,8.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Perlova Nataliya,UKR,7.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Pouget Emilie,FRA,10.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Levet Sandrine,FRA,1.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Choumilova Elena,RUS,2.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Bibik Olga,RUS,3.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Theroux Corinne,FRA,4.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Gronkiewicz-Marcisz Iwona,POL,5.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Motteau Myriam,FRA,6.0,,UIAA Worldcup - Rovereto (ITA) 2001,243,2001,Rovereto,Boulder,Women,,2001-08-31,,/api/v1/events/243/result/7,,,,,,,,,,,2001-08-31_Rovereto_Boulder_Women_no-round.csv,2001/2001-08-31_Rovereto_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Förander Jenny,SWE,24.0,,UIAA World Championship - Winterthur (SUI) 2001,244,2001,Winterthur,Boulder,Women,,2001-09-05,,/api/v1/events/244/result/7,,,,,,,,,,,2001-09-05_Winterthur_Boulder_Women_no-round.csv,2001/2001-09-05_Winterthur_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Hawke Emma,NZL,25.0,,UIAA World Championship - Winterthur (SUI) 2001,244,2001,Winterthur,Boulder,Women,,2001-09-05,,/api/v1/events/244/result/7,,,,,,,,,,,2001-09-05_Winterthur_Boulder_Women_no-round.csv,2001/2001-09-05_Winterthur_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Guzzi Nastja,SLO,26.0,,UIAA World Championship - Winterthur (SUI) 2001,244,2001,Winterthur,Boulder,Women,,2001-09-05,,/api/v1/events/244/result/7,,,,,,,,,,,2001-09-05_Winterthur_Boulder_Women_no-round.csv,2001/2001-09-05_Winterthur_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Jensen Sheila,DEN,27.0,,UIAA World Championship - Winterthur (SUI) 2001,244,2001,Winterthur,Boulder,Women,,2001-09-05,,/api/v1/events/244/result/7,,,,,,,,,,,2001-09-05_Winterthur_Boulder_Women_no-round.csv,2001/2001-09-05_Winterthur_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Ropek Edyta,POL,27.0,,UIAA World Championship - Winterthur (SUI) 2001,244,2001,Winterthur,Boulder,Women,,2001-09-05,,/api/v1/events/244/result/7,,,,,,,,,,,2001-09-05_Winterthur_Boulder_Women_no-round.csv,2001/2001-09-05_Winterthur_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Dzhambazova Ina,BUL,29.0,,UIAA World Championship - Winterthur (SUI) 2001,244,2001,Winterthur,Boulder,Women,,2001-09-05,,/api/v1/events/244/result/7,,,,,,,,,,,2001-09-05_Winterthur_Boulder_Women_no-round.csv,2001/2001-09-05_Winterthur_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Pawli Eerika,FIN,30.0,,UIAA World Championship - Winterthur (SUI) 2001,244,2001,Winterthur,Boulder,Women,,2001-09-05,,/api/v1/events/244/result/7,,,,,,,,,,,2001-09-05_Winterthur_Boulder_Women_no-round.csv,2001/2001-09-05_Winterthur_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Ivanova Petia Gueorguieva,BUL,23.0,,UIAA World Championship - Winterthur (SUI) 2001,244,2001,Winterthur,Boulder,Women,,2001-09-05,,/api/v1/events/244/result/7,,,,,,,,,,,2001-09-05_Winterthur_Boulder_Women_no-round.csv,2001/2001-09-05_Winterthur_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
Cintalova Katarina,SVK,22.0,,UIAA World Championship - Winterthur (SUI) 2001,244,2001,Winterthur,Boulder,Women,,2001-09-05,,/api/v1/events/244/result/7,,,,,,,,,,,2001-09-05_Winterthur_Boulder_Women_no-round.csv,2001/2001-09-05_Winterthur_Boulder_Women_no-round.csv,,,,,,,,,,,,,,,,,,,,2025-09-20 01:09:47.038316,Boulder_UIAA_Legacy_1991-2006
