name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
Lehmann Sascha,SUI,15,7.56,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,7.562,8.466,2020-11-21_Moscow_Speed_Men_Qualification.csv
Marcus Nimrod,ISR,16,7.66,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,9.436,7.667,2020-11-21_Moscow_Speed_Men_Qualification.csv
Levin Ram,ISR,17,7.68,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,7.771,7.681,2020-11-21_Moscow_Speed_Men_Qualification.csv
Lorenzi Simon,BEL,18,7.75,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,7.753,8.266,2020-11-21_Moscow_Speed_Men_Qualification.csv
Kuric Peter,SVK,19,7.81,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,8.723,7.812,2020-11-21_Moscow_Speed_Men_Qualification.csv
Peharc Anze,SLO,20,8.041,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,8.041,8.612,2020-11-21_Moscow_Speed_Men_Qualification.csv
Kruder Jernej,SLO,21,8.049,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,8.049,8.453,2020-11-21_Moscow_Speed_Men_Qualification.csv
Rubtsov Aleksey,RUS,22,8.11,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,8.111,8.646,2020-11-21_Moscow_Speed_Men_Qualification.csv
Samoilov Fedir,UKR,23,8.21,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,8.21,9.38,2020-11-21_Moscow_Speed_Men_Qualification.csv
Shemla Yuval,ISR,24,8.47,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,DNF,8.471,2020-11-21_Moscow_Speed_Men_Qualification.csv
Puman Hannes,SWE,25,8.52,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,DNF,8.52,2020-11-21_Moscow_Speed_Men_Qualification.csv
Potucek Simon,CZE,26,8.73,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,9.362,8.736,2020-11-21_Moscow_Speed_Men_Qualification.csv
Potucek Stepan,CZE,27,8.91,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,9.722,8.912,2020-11-21_Moscow_Speed_Men_Qualification.csv
Tkachuk Mykhayil,UKR,28,8.99,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,9.803,8.994,2020-11-21_Moscow_Speed_Men_Qualification.csv
Serlachius Fredrik,SWE,29,9.04,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,9.041,12.453,2020-11-21_Moscow_Speed_Men_Qualification.csv
Rugens Rolands,LAT,30,9.45,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,9.456,9.615,2020-11-21_Moscow_Speed_Men_Qualification.csv
Khazanov Alex,ISR,31,9.62,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,9.629,9.947,2020-11-21_Moscow_Speed_Men_Qualification.csv
Osadchyi Leonid,UKR,32,9.75,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,10.425,9.753,2020-11-21_Moscow_Speed_Men_Qualification.csv
Stranik Martin,CZE,33,9.87,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,10.161,9.875,2020-11-21_Moscow_Speed_Men_Qualification.csv
Gruzitis Edvards,LAT,34,10.40,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,10.82,10.406,2020-11-21_Moscow_Speed_Men_Qualification.csv
Raz romeo Carmel,ISR,35,10.60,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,DNF,10.603,2020-11-21_Moscow_Speed_Men_Qualification.csv
Konecny Jakub,CZE,36,10.74,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,DNF,10.743,2020-11-21_Moscow_Speed_Men_Qualification.csv
Jeriomenko Eduardas,LTU,37,10.94,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,10.945,11.0,2020-11-21_Moscow_Speed_Men_Qualification.csv
Kramaric Nikola,CRO,38,11.82,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,13.219,11.829,2020-11-21_Moscow_Speed_Men_Qualification.csv
Baltrunas Kipras,LTU,39,FALL,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,DNF,DNF,2020-11-21_Moscow_Speed_Men_Qualification.csv
Volf Stepan,CZE,40,FALSE START,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",1166,2020,Moscow,Speed,Men,Qualification,2020-11-21,/api/v1/category_rounds/6012/results,/api/v1/events/1166/result/2,DNS,11.308,2020-11-21_Moscow_Speed_Men_Qualification.csv
