name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
MURAT Alisher,KAZ,38,5.66,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,5.796,5.667,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
BOSSERT Braeden,CAN,39,6.03,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,DNF,6.031,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
JIN RUI Andre Ho,SGP,40,6.14,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,7.057,6.143,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
LEE Yongsu,KOR,41,6.17,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,DNF,6.174,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
SZALECKI Oskar,POL,42,6.18,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,6.184,8.448,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
AU Chi-Fung,HKG,43,6.25,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,6.258,8.804,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
WHITNEY Jack,CAN,44,6.477,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,10.879,6.477,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
GODDARD Aidan,USA,45,6.478,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,6.478,7.957,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
DAVID Julian,NZL,46,6.72,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,6.725,DNF,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
TURNER Luke,GBR,47,6.86,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,6.861,7.087,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
KALIBAY Zhandos,KAZ,48,7.01,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,7.01,7.155,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
LING Yongzhi,CHN,49,7.05,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,8.489,7.05,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
CHISHOLM Flynn,NZL,50,7.07,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,7.198,7.071,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
"LOW Ezell, Qing Wei",SGP,51,8.47,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,DNF,8.477,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
BADER Linus,GER,52,8.83,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,DNF,8.834,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
WONG Cheuk-Nam,HKG,53,11.63,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,DNF,11.638,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
YASUKAWA Jun,JPN,54,FALSE START (5367),IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Men,Qualification,2025-04-25,/api/v1/category_rounds/9385/results,/api/v1/events/1406/result/2,DNS,5.367,"2025-04-25_Wujiang, CHN_Speed_Men_Qualification.csv"
