name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
YANG Feiyan,CHN,14,7.10,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.453,7.103,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
COLLI Beatrice,ITA,15,7.116,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.267,7.116,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
XIE Guizhen,CHN,16,7.118,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.118,7.19,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
RANDI  Giulia,ITA,17,7.13,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.468,7.132,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
CHUDZIAK Patrycja,POL,18,7.19,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,8.549,7.196,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
SUNG Hanareum,KOR,19,7.23,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.384,7.232,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
FIORIO Agnese,ITA,20,7.33,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.332,7.547,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
TKACHOVA Daria,UKR,21,7.41,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.418,DNF,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
BROZEK Anna,POL,22,7.43,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.432,8.464,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
CURCIO Sophia,USA,23,7.49,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.645,7.493,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
NURHIDAYAH Susan,INA,24,7.57,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,8.832,7.572,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
HWANG Jimin,KOR,25,7.61,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,9.961,7.617,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
ROTHFORK Isis,USA,26,7.69,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.717,7.698,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
LESTARI Puja,INA,27,7.71,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.716,8.103,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
ROMERO PÉREZ Leslie Adriana,ESP,28,7.75,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.757,DNF,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
KOCH Julia,GER,29,7.81,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.915,7.817,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
ULZHABAYEVA Tamara,KAZ,30,7.82,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,7.908,7.82,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
PI Yena,KOR,31,8.56,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,9.178,8.56,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
RANGI Jorja,NZL,32,9.42,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,9.423,DNF,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
HAYASHI Karin,JPN,33,9.97,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,9.973,11.832,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
BALARSHINA Anna,KAZ,34,10.03,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,10.038,10.406,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
KELLY Piper,USA,35,10.54,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,10.54,12.619,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
MORIN Aleya,CAN,36,11.14,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,DNF,11.147,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
LAM Cho Wing Jasmiki,HKG,37,12.61,IFSC World Cup Wujiang 2025,1406,2025,"Wujiang, CHN",Speed,Women,Qualification,2025-04-25,/api/v1/category_rounds/9386/results,/api/v1/events/1406/result/6,12.618,13.23,"2025-04-25_Wujiang, CHN_Speed_Women_Qualification.csv"
